cwe_name,summary,cvss
Google Released Security Updates for Chrome (20 Apr 2023),"Google has released Stable channel 109.0.5414.141 for Windows Server 2012 and Windows Server 2012 R2, Dev channel 114.0.5720.4 for Windows, Mac and Linux, and Chrome Dev 114 (114.0.5720.3) for Android.",5.156266080534251
SUSE Security Updates (20 Apr 2023),SUSE has released security updates to resolve multiple vulnerabilities in several products.,4.89323140878769
Vulnerability in SNIProxy (20 Apr 2023),"A buffer overflow vulnerability has been discovered in SNIProxy that can lead to arbitrary code execution. The affected versions are SNIProxy 0.6.0-2 and the master branch.
CVE ID: CVE-2023-25076 (Critical)",7.376911433558693
Ubuntu Released Security Updates for Multiple Products (20 Apr 2023),"Ubuntu has released security updates to address several vulnerabilities in multiple products. The affected products are Ubuntu 22.10, Ubuntu 22.04 LTS, Ubuntu 20.04 LTS, Ubuntu 18.04 LTS, Ubuntu 16.04 ESM, and Ubuntu 14.04 ESM.
CVE ID: CVE-2023-28450 (High), CVE-2019-7443 (High), CVE-2022-44940 (Critical)",4.796327738948159
Vulnerability in INEA's Equipment (20 Apr 2023),"An OS command injection vulnerability has been discovered in INEA's Equipment- ME RTU that can allow Remote Code Execution (RCE). The affected versions are ME RTU prior to 3.36.
CVE ID: CVE-2023-2131 (Critical)",7.415375000000001
VMware Security Updates (20 Apr 2023),"VMware has released security updates to address deserialization and command injection vulnerabilities in VMware Aria Operations for Logs. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-20864 (Critical), CVE-2023-20865 (High)",4.860861278938418
Red Hat Security Updates (20 Apr 2023),Red Hat has released security updates to address multiple vulnerabilities in several products.,4.9004115665813925
Multiple Vulnerabilities in Several IBM Products (20 Apr 2023),Multiple vulnerabilities have been discovered in several IBM products. An attacker can exploit these vulnerabilities to take control of an affected system. The updates are available.,5.555590259131574
Vulnerability in LIQUID SPEECH BALLOON WordPress plugin (19 Apr 2023),"A Cross Site Request Forgery (CSRF) vulnerability has been discovered in LIQUID SPEECH BALLOON WordPress plugin. The affected versions are LIQUID SPEECH BALLOON versions prior to 1.2.
CVE ID: CVE-2023-27889 (Medium)",4.490107623343278
Cisco Released Security Updates for Cisco Industrial Network Director (19 Apr 2023),"Cisco has released security updates to address command injection and file permissions vulnerabilities in Cisco Industrial Network Director (IND). An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-20036 (Critical), CVE-2023-20039 (Medium)",4.856515991243582
Vulnerability in Cisco Modeling Labs (19 Apr 2023),"An authentication bypass vulnerability has been discovered  in Cisco Modeling Labs that can allow an unauthenticated, remote attacker to access the web interface with administrative privileges. The mitigation and workaround are available.
CVE ID: CVE-2023-20154 (Critical)",6.474992647058824
Cisco Released Security Updates for Multiple Products (19 Apr 2023),"Cisco has released security updates to address several vulnerabilities in multiple Cisco products. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-20046 (High), CVE-2023-20125 (High), CVE-2023-20051 (Medium), CVE-2023-20098 (Medium), CVE-2023-20004 (Medium), CVE-2023-20090 (Medium), CVE-2023-20091 (Medium), CVE-2023-20092 (Medium), CVE-2023-20093 (Medium), CVE-2023-20094 (Medium)",4.522179174191948
Drupal Security Updates (19 Apr 2023),Drupal has released security updates to resolve an access bypass vulnerability in Drupal core.,4.270030320871204
Google Released Security Updates for Chrome (19 Apr 2023),"Google has released Stable channel 112.0.5615.134 (Platform version: 15359.58.0) for most ChromeOS devices, Beta channel 113.0.5672.53 for Windows, Mac and Linux, Chrome Beta 113 (113.0.5672.54) for iOS, Chrome Beta 113 (113.0.5672.51) for Android and Chrome Stable 112 (112.0.5615.70) for iOS.",5.357634174721414
NVIDIA Security Updates (19 Apr 2023),"NVIDIA has released a security update for NVIDIA DGX-1 firmware to address arbitrary code execution, Denial of Service (DoS), escalation of privileges, information disclosure, data tampering, and SecureBoot bypass vulnerabilities. The affected products & versions are DGX-1, all BMC versions prior to 3.39.3 and DGX-1, all SBIOS prior to S2W_3A13.
CVE ID: CVE-2023-0209 (High), CVE-2023-25505 (High), CVE-2023-25506 (High), CVE-2023-25507 (High), CVE-2023-25508 (Medium), CVE-2023-25509 (Medium)",5.867995592230576
Foxit PDF Editor Security Updates (19 Apr 2023),"Foxit has released updated Foxit PDF Reader 12.1.2 and Foxit PDF Editor 12.1.2 to resolve multiple vulnerabilities in Foxit PDF Reader 12.1.1.15289 & earlier,  Foxit PDF Editor 12.1.1.15289 & all previous 12.x versions, 11.2.5.53785 & all previous 11.x versions and 10.1.11.37866 and earlier.",4.57187149217401
GitLab Security Update (19 Apr 2023),GitLab has released Community Edition and Enterprise Edition version 15.8.6 to resolve a number of regressions and bugs in the 15.8 release and prior versions.,4.819978239694261
SUSE Security Updates (19 Apr 2023),SUSE has released security updates to resolve multiple vulnerabilities in several products.,4.89323140878769
Microsoft Edge Security Update (19 Apr 2023),"Microsoft has released Microsoft Edge Stable Channel (Version 112.0.1722.54) to resolve a vulnerability.
CVE ID: CVE-2023-2136",5.350062974738624
Google Released Security Updates for Chrome (18 Apr 2023),"Google has released Chrome 112 (112.0.5615.135/.136) for Android,  Beta channel OS version: 15393.27.0, Browser version: 113.0.5672.46 for most ChromeOS devices, and Chrome Stable 112 (112.0.5615.69) for iOS and Stable and extended stable channel 112.0.5615.137/138 for Windows and 112.0.5615.137 for Mac and 112.0.5615.165 for Linux to resolve multiple vulnerabilities.
CVE ID: CVE-2023-2133 (High), CVE-2023-2134 (High), CVE-2023-2135 (High), CVE-2023-2136 (High), CVE-2023-2137 (Medium)",5.280226533324842
NVIDIA Security Updates for NVIDIA ConnectX (18 Apr 2023),"NVIDIA has released security updates to resolve multiple vulnerabilities in NVIDIA ConnectX firmware that lead to Denial of Service (DoS). The affected versions are NVIDIA ConnectX Firmware prior to 35.1012.
CVE ID: CVE?2023?0204 (Medium), CVE?2023?0203 (Medium), CVE?2023?0205 (Medium)",4.983376218016457
Ubuntu Released Security Updates for Multiple Products (18 Apr 2023),"Ubuntu has released security updates to address several vulnerabilities in multiple products. The affected products are Ubuntu 22.10, Ubuntu 22.04 LTS, Ubuntu 20.04 LTS, Ubuntu 18.04 LTS,  Ubuntu 16.04 ESM and Ubuntu 14.04 ESM.",4.8159275239120385
Vulnerability in Omron's Equipment (18 Apr 2023),"Missing authentication for critical function vulnerability has been discovered in Omron's Equipment- SYSMAC CS/CJ Series that allow to access sensitive information in the file system and memory. 
CVE ID: CVE-2022-45794 (High)",5.526563986600081
Oracle Released April 2023 Critical Patch Update (18 Apr 2023),Oracle has released its critical patch update for April 2023 to address 433 vulnerabilities across multiple products. An attacker can exploit these vulnerabilities to take control of an affected system.,5.420187960960895
Multiple Vulnerabilities in SEIKO EPSON Printers/Network Interface Web Config (18 Apr 2023),"Stored Cross-Site Scripting (XSS) and Cross Site Request Forgery (CSRF) vulnerabilities have been discovered in SEIKO EPSON printers/network interface Web Config.
CVE ID: CVE-2023-23572 (Medium), CVE-2023-27520 (Medium)",5.587989031321041
Red Hat Security Updates (18 Apr 2023),Red Hat has released security updates to address multiple vulnerabilities in several products.,4.9004115665813925
Multiple Vulnerabilities in FINS Protocol Affects Omron Products (17 Apr 2023),"Multiple vulnerabilities in Factory Interface Network Service ( FINS ) are affecting Omron Programmable Logic Controller (PLC) used in Factory Automation (FA) networks built with Omron products. The affected products are all versions of SYSMAC CS-series CPU Units, SYSMAC CJ-series CPU Units,  SYSMAC CP-series CPU Units, SYSMAC NJ-series CPU Units, SYSMAC NX1P-series CPU Units &  SYSMAC NX102-series CPU Units and version 1.16 or later of SYSMAC NX7 Database Connection CPU Units.
CVE ID: CVE-2023-23572 (Medium), CVE-2023-27520 (Medium)",4.717432705664772
WordPress Released Security Updates for LearnPress - Export/Import Courses plugin (17 Apr 2023),"WordPress has released security updates to resolve the Reflected Cross-Site Scripting (XSS) vulnerability in the LearnPress - Export/Import Courses plugin. The affected versions are LearnPress - Export/Import Courses plugin versions up to, and including, 4.0.2.
CVE ID: CVE-2023-30487 (Medium)",3.933658364717593
WordPress Released Security Updates for Locatoraid Store Locator plugin (17 Apr 2023),"WordPress has released security updates to resolve Stored Cross-Site Scripting (XSS) vulnerability via the plugin's shortcode(s) in the Locatoraid Store Locator plugin. The affected versions are Locatoraid Store Locator plugin versions up to, and including, 3.9.14.
CVE ID: CVE-2023-2031 (Medium)",3.9485415023112966
WordPress Released Security Updates for Responsive Filterable Portfolio plugin (17 Apr 2023),"WordPress has released security updates to resolve Reflected Cross-Site Scripting (XSS) vulnerability via the search_term parameter in the Responsive Filterable Portfolio plugin. The affected versions are Responsive Filterable Portfolio plugin versions up to, and including, 1.0.19.
CVE ID: CVE-2023-2119 (Medium)",4.170001521929078
WordPress Released Security Updates for Thumbnail carousel slider plugin (17 Apr 2023),"WordPress has released security updates to resolve Reflected Cross-Site Scripting vulnerability via the search_term parameter in the Thumbnail carousel slider plugin. The affected versions are Thumbnail carousel slider plugin versions up to, and including, 1.1.9.
CVE ID: CVE-2023-2120 (Medium)",4.2672497971744
Google Released Security Updates for Chrome (17 Apr 2023),"Google has released LTS channel 108.0.5359.228 (Platform Version: 15183.90.0) for most ChromeOS devices, and Dev channel 114.0.5714.0 for Windows, Mac and Linux to resolve multiple vulnerabilities.
CVE ID: CVE-2023-1529 (High), CVE-2023-1528 (High), CVE-2023-1533 (High), CVE-2023-1534 (High), CVE-2023-1530  (High)",5.370889194668815
Netgear Security Updates (17 Apr 2023),Netgear has released security updates to address the post-authentication buffer overflow vulnerability in RAX30. The affected versions are RAX30 firmware prior to version 1.0.9.92.,5.521422529626176
Red Hat Security Updates (17 Apr 2023),Red Hat has released security updates to address multiple vulnerabilities in several products.,4.9004115665813925
Vulnerability in VM2 (14 Apr 2023),"A vulnerability in exception sanitization of vm2 has been discovered that allows to bypass the sandbox protection to gain remote code execution rights on the host running the sandbox. The affected versions are vm2 3.9.16 and below.
CVE ID: CVE-2023-30547 (Critical)",7.423813931297712
Vulnerability in Source Code Transformer of vm2 (14 Apr 2023),"A vulnerability has been discovered in the source code transformer of vm2 that allows to bypass and leak unsanitized host exceptions. The affected versions are vm2 3.9.16 and below.
CVE ID: CVE-2023-29199 (Critical)",5.186660863683383
Microsoft Security Updates for DHCP Server Service (14 Apr 2023),"Microsoft has released security updates to address the Remote Code Execution (RCE) vulnerability in DHCP Server Service.
CVE ID: CVE-2023-28231 (High)",8.007308333333338
Vulnerability in WordPress Plugins (14 Apr 2023),"An authentication bypass vulnerability has been discovered in the ZM Ajax Login & Register plugin for WordPress. The affected versions are ZM Ajax Login & Register plugin before 2.0.2.
CVE ID: CVE-2023-2027 (Critical)",4.401862271198847
Multiple Vulnerabilities in WordPress Plugins (14 Apr 2023),"Multiple Cross-Site Scripting (XSS) vulnerabilities have been discovered in Contact Form to DB plugin, and Vimeotheque plugin for WordPress. Security updates & patches are available.",4.796715625553231
Google Released Security Updates for Chrome (14 Apr 2023),"Google has released Chrome 112 (112.0.5615.100/.101) for Android, and Stable & extended stable channel 112.0.5615.121 for Windows, Mac & Linux to resolve vulnerability.
CVE ID: CVE-2023-2033 (High)",4.934617662690639
GitLab Security Update (14 Apr 2023),GitLab has released Community Edition and Enterprise Edition version 15.10.3 to resolve a number of regressions and bugs.,4.923272866043219
Microsoft Edge Security Update (14 Apr 2023),"Microsoft has released Microsoft Edge Stable Channel (Version 112.0.1722.48) to resolve a vulnerability.
CVE ID: CVE-2023-2033",5.350062974738624
Cyber Security Agencies Released Guideline for Technology Manufacturers to Ensure Security of Products (13 Apr 2023),"Cyber Security agencies commonly release guidelines for technology manufacturers to ensure security of products named ""Shifting the Balance of Cybersecurity Risk: Security-by-Design and Default"".  This guide represents an international effort to reduce exploitable vulnerabilities in technology used by the government and private sector organisations.",5.554940011426912
Multiple Vulnerabilities in Datakit's Equipment (13 Apr 2023),"Multiple vulnerabilities have been discovered in Datakit's Equipment- CrossCAD/Ware_x64 library that allow to disclose sensitive information or execute arbitrary code. All versions of CrossCAD/Ware_x64 library prior to 2023.1 are affected.
CVE ID: CVE-2023-22295 (Low), CVE-2023-22321 (Low), CVE-2023-22354 (Low), CVE-2023-22846 (Low), CVE-2023-23579 (High)",5.843372371664222
Red Hat Security Updates (13 Apr 2023),Red Hat has released security updates to address multiple vulnerabilities in several products.,4.9004115665813925
Palo Alto Networks Released Security Updates (12 Apr 2023),"Palo Alto Networks has released security updates to resolve exposure of sensitive information and local file deletion vulnerabilities in its products.
CVE ID: CVE-2023-0004 (Medium), CVE-2023-0006 (Medium), CVE-2023-0005 (Medium)",4.003616532980598
Multiple Vulnerabilities in Jenkins (12 Apr 2023),"Multiple vulnerabilities have been discovered in several Jenkins Plugins. An attacker can exploit these vulnerabilities to take control of an affected system. The updates are available.
CVE ID: CVE-2023-30513 (Medium), CVE-2023-30514 (Medium), CVE-2023-30515 (Medium), CVE-2023-30516 (Medium), CVE-2023-30517 (Medium), CVE-2023-30518 (Medium), CVE-2023-30519 (Medium), CVE-2023-30520 (High), CVE-2023-30521 (Medium), CVE-2023-30522 (Medium), CVE-2023-30523 (Medium), CVE-2023-30524 (Medium), CVE-2023-30525 (Medium), CVE-2023-30526 (Medium), CVE-2023-30527 (Low), CVE-2023-30528 (Low), CVE-2023-30529 (Medium), CVE-2023-30530 (Medium), CVE-2023-30531 (Medium), CVE-2023-30532 (Medium)",5.294160439464909
Juniper Released Security Updates( 12 Apr 2023),Juniper has released security updates to address multiple vulnerabilities in its products and third-party components. An attacker can exploit these vulnerabilities to take control of an affected system.,4.917143906246438
Juniper Released Security Updates for Junos OS (12 Apr 2023),"Juniper has released security updates to address multiple vulnerabilities in expat, third party software component, that affects Juniper Networks Junos OS.
CVE ID: CVE-2021-45960 (High), CVE-2021-46143 (High), CVE-2022-22822 (Critical), CVE-2022-22823 (Critical), CVE-2022-22824 (Critical), CVE-2022-22825 (High), CVE-2022-22826 (High), CVE-2022-22827 (High), CVE-2022-23852 (Critical), CVE-2022-23990 (High), CVE-2022-25235 (Critical), CVE-2022-25236 (Critical), CVE-2022-25313 (Medium), CVE-2022-25314 (High), CVE-2022-25315 (Critical)",5.529053842755043
Juniper Released Security Updates for Juniper Secure Analytics (12 Apr 2023),"Juniper has released security updates to address a vulnerability in Apache Commons Text, third party software component, that affects Juniper Secure Analytics (JSA). The affected versions are Juniper Networks Security Threat Response Manager (STRM) versions prior to 7.5.0UP4 on JSA Series.
CVE ID: CVE-2022-42889 (Critical)",4.341968372582408
Multiple Vulnerabilities in WordPress Plugins (12 Apr 2023),Multiple vulnerabilities have been discovered in the Forminator plugin and the AI ChatBot plugin for WordPress. Security updates & patches are available.,5.026057260216788
Drupal Security Update (12 Apr 2023),"Drupal has released a security update to resolve an Access bypass vulnerability in Protected Pages, a third-party library used in it.",4.102278014050633
Google Released Security Updates for Chrome (12 Apr 2023),"Google has released Stable and extended stable channel 112.0.5615.86/87 Windows, and Chrome Beta 113 (113.0.5672.32) for Android.",5.275581290151247
SUSE Security Updates (12 Apr 2023),SUSE has released security updates to resolve multiple vulnerabilities in several products.,4.89323140878769
Microsoft Released April 2023 Security Updates (12 Apr 2023),"Microsoft has released updates to address multiple vulnerabilities in its software. An attacker can exploit some of these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-28250 (Critical), CVE-2023-21554 (Critical)",5.185999487587222
Red Hat Security Updates (12 Apr 2023),Red Hat has released security updates to address multiple vulnerabilities in several products.,4.9004115665813925
Microsoft Security Updates for Microsoft Message Queuing (11 Apr 2023),"Microsoft has released security updates to address the Remote Code Execution (RCE) vulnerability in Microsoft Message Queuing.
CVE ID: CVE-2023-21554 (Critical)",8.112808333333335
Siemens Security Updates (11 Apr 2023),"Siemens has released a new firmware version for SCALANCE X-200 and X-200 IRT switches that address Bad Alloc vulnerabilities in the Operating System (OS) and recommends updating to the latest versions.
CVE ID: CVE-2020-28895 (High), CVE-2020-35198 (Critical)",5.347954376825775
Siemens Security Updates for CPCI85 firmware of SICAM A8000 CP-8031 and CP-8050 (11 Apr 2023),"Siemens has released security updates to resolve a command injection vulnerability in CPCI85 firmware of SICAM A8000 CP-8031 and CP-8050 that allow to perform Remote Code Execution (RCE).
CVE ID: CVE-2023-28489 (Critical)",7.310000000000002
Siemens Security Update for SCALANCE XCM332 devices (11 Apr 2023),"Siemens has released a security update to resolve multiple vulnerabilities in the third-party components cURL, BusyBox, libtirpc, Expat & Linux Kernel used in SCALANCE XCM332 devices. Successful exploitation of vulnerabilities can impact confidentiality, integrity and availability of devices.
CVE ID: CVE-2021-46828 (High), CVE-2022-1652 (High), CVE-2022-1729 (High), CVE-2022-30065 (High), CVE-2022-32205 (Medium), CVE-2022-32206 (Medium), CVE-2022-32207 (Critical), CVE-2022-32208 (Medium), CVE-2022-35252 (High), CVE-2022-40674 (Critical)",5.351209771311745
Multiple Vulnerabilities in Siemens Products (11 Apr 2023),"Multiple vulnerabilities have been discovered in several Siemens products. Siemens has released security updates, workarounds and mitigations to resolve these vulnerabilities.
CVE ID: CVE-2021-40359 (Critical), CVE-2020-28895 (High), CVE-2020-35198 (Critical), CVE-2022-32207 (Critical), CVE-2022-32208 (Medium), CVE-2022-35252 (High), CVE-2022-40674 (Critical), CVE-2023-28489 (Critical), CVE-2022-26649 (Critical), CVE-2021-37208 (Critical)",5.4407768863057155
Adobe Released Security Updates for Multiple Products (11 Apr 2023),Adobe has released security updates to address multiple vulnerabilities in Adobe software. An attacker can exploit these vulnerabilities to take control of an affected system.,5.0613104940421225
Microsoft Security Updates for Windows Point-to-Point Tunneling Protocol (11 Apr 2023),"Microsoft has released security updates to address the Remote Code Execution (RCE) vulnerability in Windows Point-to-Point Tunneling Protocol.
CVE ID: CVE-2023-28232 (High)",8.131808333333334
Microsoft Security Updates for Raw Image Extension (11 Apr 2023),"Microsoft has released security updates to address Remote Code Execution (RCE) vulnerability in Raw Image Extension.
CVE ID: CVE-2023-28291 (High)",8.392808333333337
Microsoft Security Updates for Windows Common Log File System Drive (11 Apr 2023),"Microsoft has released security updates to address an elevation of privilege vulnerability in Windows Common Log File System Driver.
CVE ID: CVE-2023-28252 (High)",4.774576922597588
Trellix Security Update (11 Apr 2023),"Trellix has released a security update to address an improper privilege management vulnerability in Trellix Threat Intelligence Exchange (TIE). The affected versions are Trellix Threat Intelligence Exchange 4.0.0 and earlier.
CVE ID: CVE-2023-22809 (High)",4.234657007332433
Vulnerability in FortiPresence Infrastructure Server (11 Apr 2023),"A missing authentication for critical function vulnerability has been discovered in FortiPresence infrastructure server that may allow to access the Redis and MongoDB instances via crafted authentication requests. The affected products are FortiPresence 1.2 all versions, FortiPresence 1.1 all versions and FortiPresence 1.0 all versions. Security updates are available. 
CVE ID: CVE-2022-41331 (Critical)",4.028557345793202
Multiple Vulnerabilities in Fortinet Products (11 Apr 2023),Multiple vulnerabilities have been discovered in several Fortinet products. Security updates are available.,5.203289905864144
"Mozilla Released Security Updates for Thunderbird, Firefox ESR and Firefox 112, Firefox for Android and  Focus for Android (11 Apr 2023)","Mozilla has released security updates to resolve multiple vulnerabilities in Thunderbird 102.10, Firefox ESR 102.10, and Firefox 112, Firefox for Android 112, and Focus for Android 112. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-29531 (High), CVE-2023-29532 (High), CVE-2023-29533 (High), CVE-2023-29535 (High), CVE-2023-29536 (High), CVE-2023-0547 (High), CVE-2023-29479 (Medium), CVE-2023-29539 (Medium), CVE-2023-29541 (Medium), CVE-2023-29542 (Medium), CVE-2023-29545 (Medium), CVE-2023-1945 (Medium), CVE-2023-29548 (Low), CVE-2023-29550 (High), CVE-2023-29534 (High), CVE-2023-29537 (High), CVE-2023-29538 (Medium), CVE-2023-29540 (Medium), CVE-2023-29543 (Medium), CVE-2023-29544 (Medium), CVE-2023-29546 (Low), CVE-2023-29547 (Low), CVE-2023-29549 (Low), CVE-2023-29551 (High)",5.277557403279357
Vulnerability in FANUC's Equipment ROBOGUIDE-HandlingPRO (11 Apr 2023),"A path traversal vulnerability has been discovered in FANUC's Equipment- ROBOGUIDE-HandlingPRO that allows to read and/or overwrite files on the system running the affected software. The affected versions are ROBOGUIDE-HandlingPRO: Versions 9 Rev.ZD and prior. Security updates are available. 
CVE ID: CVE-2023-1864 (Medium)",4.613922644459804
Microsoft Releases Guidance for the BlackLotus Campaign (11 Apr 2023),"Microsoft has released guidance against threat actor's BlackLotus campaign which is exploiting secure boot security feature bypass vulnerability (CVE-2022-21894) via a Unified Extensible Firmware Interface (UEFI) bootkit. Adversary uses CVE-2022-21894, also known as Baton Drop, to bypass Windows Secure Boot and subsequently deploy malicious files to the EFI System Partition (ESP) that are launched by the UEFI firmware. Microsoft guidance covers techniques to determine if devices in an organisation are infected and recovery & prevention strategies to protect the environment.",4.684800724683547
WordPress Released Security Updates for JS package webpack package (11 Apr 2023),"WordPress has released security updates to resolve the sandbox bypass vulnerability in the JS webpack package. The affected versions are JS package webpack package versions up to, and including, 5.75.0.
CVE ID: CVE-2023-28154 (High)",3.9939735841830175
WordPress Released Security Updates for PowerPress plugin (11 Apr 2023),"WordPress has released security updates to resolve stored Cross-Site Scripting (XSS) vulnerability in PowerPress plugin. The affected versions are PowerPress plugin versions up to, and including, 10.0.
CVE ID: CVE-2023-1917 (Medium)",4.0409207962320295
Schneider Electric Security Updates for Easy UPS Online Monitoring Software (11 Apr 2023),"Schneider Electric has released security updates to resolve multiple vulnerabilities in APC and Schneider Electric-branded Easy UPS Online Monitoring Software. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-29410 (High), CVE-2022-4224 (High), CVE-2023-28355 (High), CVE-2022-4046 (High), CVE-2023-27976 (High), CVE-2023-1548 (Medium), CVE-2023-29411 (Critical), CVE-2023-29412 (Critical), CVE-2023-29413 (High), CVE-2023-25619 (High), CVE-2023-25620 (Medium), CVE-2022-34755 (Medium), CVE-2022-45788 (High), CVE-2022-0221 (Medium)",5.021566188144972
SAP Released April 2023 Security Notes (11 Apr 2023),"SAP has released security notes to address several critical vulnerabilities affecting multiple products. An attacker can exploit these vulnerabilities to take control of an affected system. 
CVE ID: CVE-2023-27267 (Critical), CVE-2022-41272 (Critical), CVE-2023-28765 (Critical), CVE-2023-27269 (Critical), CVE-2023-29186 (High)",4.5709760635485015
Red Hat Security Updates (11 Apr 2023),"Red Hat has released security updates to address multiple vulnerabilities in several products.
CVE ID: CVE-2023-1748 (Critical), CVE-2023-1749 (Medium), CVE-2023-1750 (High), CVE-2023-1751 (High), CVE-2023-1752 (High)",5.044517302609588
Schneider Electric Security Updates (11 Apr 2023),Schneider Electric has released security updates to resolve multiple vulnerabilities in its products. An attacker can exploit these vulnerabilities to take control of an affected system.,5.12024321937411
Hikvision Security Update (10 Apr 2023),"Hikvision has released security update to resolve an access control vulnerability in Hikvision Hybrid SAN/Cluster Storage products that can be used to obtain the admin permission.
CVE ID: CVE-2023-28808 (Critical)",4.919531331966204
Ubuntu Released Security Update for Irssi package (10 Apr 2023),"Ubuntu has released a security update to address a vulnerability in the irssi package. The affected product is Ubuntu 22.10.
CVE ID: CVE-2023-29132 (High)",4.485887835361362
Multiple Vulnerabilities in WordPress Plugins (10 Apr 2023),"Multiple vulnerabilities have been discovered in various WordPress plugins. The affected plugins are tencentcloud-cos plugin, MC Woocommerce Wishlist plugin, a3 Portfolio plugin and Better Search plugin. Security updates & patches are available for MC Woocommerce Wishlist plugin, a3 Portfolio plugin and Better Search plugin.",5.019503171626654
Multiple Vulnerabilities in Several IBM Products (10 Apr 2023),Multiple vulnerabilities have been discovered in several IBM products. An attacker can exploit these vulnerabilities to take control of an affected system. The updates are available.,5.555590259131574
Debian Security Updates for lldpd and udisks2 Package (10 Apr 2023),"Debian has released security updates to resolve multiple vulnerabilities in lldpd and udisks2.
CVE ID: CVE-2020-27827 (High), CVE-2021-43612 (High), CVE-2021-3802 (Medium)",4.69187018971753
Red Hat Security Updates (10 Apr 2023),"Red Hat has released security updates to address multiple vulnerabilities in several products.
CVE ID: CVE-2023-1748 (Critical), CVE-2023-1749 (Medium), CVE-2023-1750 (High), CVE-2023-1751 (High), CVE-2023-1752 (High)",5.044517302609588
Netgear Security Updates (08 Apr 2023),Netgear has released security updates to address multiple vulnerabilities in its products.,4.909167976837803
Apple Security Updates (07 Apr 2023),"Apple has released security updates to address multiple vulnerabilities in its products. An attacker can exploit some of these vulnerabilities to take control of an affected device.
CVE ID: CVE-2023-28205, CVE-2023-28206",4.912973945336163
SUSE Security Updates (07 Apr 2023),SUSE has released security updates to resolve multiple vulnerabilities in several products.,4.89323140878769
Multiple Vulnerabilities in Several IBM Products (07 Apr 2023),Multiple vulnerabilities have been discovered in several IBM products. An attacker can exploit these vulnerabilities to take control of an affected system. The updates are available.,5.555590259131574
Vulnerability in Industrial Control Links' Equipment (06 Apr 2023),"External Control of File Name or Path vulnerability has been discovered in Industrial Control Links' Equipment- ScadaFlex II SCADA Controllers. Successful exploitation of this vulnerability may allow an authenticated attacker to overwrite, delete, or create files.
CVE ID: CVE-2022-25359 (Critical)",5.589998072098329
Vulnerability in mySCADA Technologies' Equipment (06 Apr 2023),"OS Command Injection vulnerability has been discovered in mySCADA Technologies' Equipment- mySCADA myPRO. Successful exploitation of this vulnerability may allow an authenticated user to inject arbitrary operating system commands. The affected versions are myPRO: versions 8.26.0 and prior.
CVE ID: CVE-2023-28400 (Critical), CVE-2023-28716 (Critical), CVE-2023-28384 (Critical), CVE-2023-29169 (Critical), CVE-2023-29150 (Critical)",5.5269828126355245
Google Released Security Updates for Chrome (06 Apr 2023),"Google has released Stable channel 112.0.5615.62 (Platform version: 15359.45.0) for most ChromeOS devices, Dev channel 114.0.5696.0 for Windows, Linux and Mac, Chrome Dev 114 (114.0.5696.0) for Android, Beta channel OS version: 15393.12.0 Browser version: 113.0.5672.21 for most ChromeOS devices, Chrome 113.0.5672.24 for Windows, Mac and Linux, and Chrome Beta 113 (113.0.5672.24) for Android.",5.588052883290292
Ubuntu Released Security Updates for 16.04 ESM(06 Apr 2023),"Ubuntu has released security updates to address several vulnerabilities in Emacs, and Linux kernel. The affected product is Ubuntu 16.04 ESM.",4.773515153501336
JTEKT ELECTRONICS CORPORATION Security Update (06 Apr 2023),"JTEKT ELECTRONICS CORPORATION has released security updates to address out of bounds read, out of bounds write, and use after free vulnerabilities in its equipment- Screen Creator Advance 2. The affected version is JTEKT ELECTRONICS Screen Creator Advance 2: Ver0.1.1.4 Build01.
CVE ID: CVE-2023-22345 (High), CVE-2023-22346 (High), CVE-2023-22347 (High), CVE-2023-22349 (High), CVE-2023-22350 (High), CVE-2023-22353 (High), CVE-2023-22360 (High)",5.087488303373
JTEKT ELECTRONICS CORPORATION Security Update (06 Apr 2023),"JTEKT ELECTRONICS CORPORATION has released security updates to address out of bounds read and use after free vulnerabilities in its equipment- Kostac PLC Programming Software. The affected versions are JTEKT ELECTRONICS Kostac PLC Programing Software: Versions 1.6.9.0 and earlier.
CVE ID: CVE-2023-22419 (High), CVE-2023-22421 (High), CVE-2023-22424 (High)",4.4860050837210315
Multiple Vulnerabilities in Korenix's Equipment (06 Apr 2023),"Multiple vulnerabilities have been discovered in Korenix's Equipment- Jetwave that can allow to gain full access to the underlying operating system of the device or cause a Denial of Service (DoS) condition. 
CVE ID: CVE-2023-23294 (High), CVE-2023-23295 (High), CVE-2023-23296 (Medium)",5.525626586665778
Microsoft Edge Security Update (06 Apr 2023),"Microsoft has released Microsoft Edge Stable Channel (Version 112.0.1722.34) to resolve multiple vulnerabilities.
CVE ID: CVE-2023-28284 (Medium), CVE-2023-24935 (Low), CVE-2023-28301 (Medium)",5.413054921854044
